colour	x	xend	y	yend	tooltip	showSelected	showSelected2
#6CA6CD	0.126031305420618	0.126031305420618	0.272727272727273	0.0454545454545455	LG04-6000	Chr03	LG04-6000
#B3EE3A	0.133742000154214	0.133742000154214	0.268787878787879	0.0454545454545455	LG90-2550	Chr03	LG90-2550
#DEB887	0.141452694887809	0.141452694887809	0.265454545454545	0.0454545454545455	LG00-3372	Chr03	LG00-3372
#00CDCD	0.149163389621405	0.149163389621405	0.243333333333333	0.0454545454545455	HS6-3976	Chr03	HS6-3976
#BF3EFF	0.156874084355	0.156874084355	0.242121212121212	0.0454545454545455	PI507681B	Chr03	PI507681B
#556B2F	0.164584779088596	0.164584779088596	0.237878787878788	0.0454545454545455	LD02-4485	Chr03	LD02-4485
#EEC591	0.172295473822191	0.172295473822191	0.231818181818182	0.0454545454545455	PI574486	Chr03	PI574486
#EE9572	0.180006168555787	0.180006168555787	0.230606060606061	0.0454545454545455	Ford	Chr03	Ford
#EE00EE	0.187716863289382	0.187716863289382	0.225757575757576	0.0454545454545455	LG94-1906	Chr03	LG94-1906
#A0522D	0.195427558022978	0.195427558022978	0.225757575757576	0.0454545454545455	PI404188A	Chr03	PI404188A
#96CDCD	0.203138252756573	0.203138252756573	0.225454545454545	0.0454545454545455	PI398881	Chr03	PI398881
#9B30FF	0.210848947490169	0.210848947490169	0.215757575757576	0.0454545454545455	LG05-4317	Chr03	LG05-4317
#EEA2AD	0.218559642223764	0.218559642223764	0.213939393939394	0.0454545454545455	PI561370	Chr03	PI561370
#FF4500	0.22627033695736	0.22627033695736	0.213333333333333	0.0454545454545455	LG05-4292	Chr03	LG05-4292
#836FFF	0.233981031690955	0.233981031690955	0.212727272727273	0.0454545454545455	LG03-3191	Chr03	LG03-3191
#8B2252	0.241691726424551	0.241691726424551	0.212121212121212	0.0454545454545455	CL0J173-6-8	Chr03	CL0J173-6-8
#8B4789	0.249402421158146	0.249402421158146	0.207878787878788	0.0454545454545455	S-100	Chr03	S-100
#4169E1	0.257113115891742	0.257113115891742	0.206363636363636	0.0454545454545455	Ralsoy	Chr03	Ralsoy
#A020F0	0.264823810625337	0.264823810625337	0.206060606060606	0.0454545454545455	PI518751	Chr03	PI518751
#FF7F24	0.272534505358933	0.272534505358933	0.203333333333333	0.0454545454545455	Prohio	Chr03	Prohio
#F4A460	0.280245200092528	0.280245200092528	0.201212121212121	0.0454545454545455	Lawrence	Chr03	Lawrence
#9AC0CD	0.287955894826124	0.287955894826124	0.199393939393939	0.0454545454545455	Capital	Chr03	Capital
#FF7F00	0.295666589559719	0.295666589559719	0.194242424242424	0.0454545454545455	Hood	Chr03	Hood
#DB7093	0.303377284293315	0.303377284293315	0.193939393939394	0.0454545454545455	Lee	Chr03	Lee
#698B22	0.31108797902691	0.31108797902691	0.193636363636364	0.0454545454545455	Lincoln	Chr03	Lincoln
#43CD80	0.318798673760506	0.318798673760506	0.191515151515152	0.0454545454545455	Illini	Chr03	Illini
#FF0000	0.326509368494101	0.326509368494101	0.190909090909091	0.0454545454545455	Woodworth	Chr03	Woodworth
#FF6EB4	0.334220063227697	0.334220063227697	0.19030303030303	0.0454545454545455	Shelby	Chr03	Shelby
#A2B5CD	0.341930757961292	0.341930757961292	0.18969696969697	0.0454545454545455	Chippewa	Chr03	Chippewa
#00FFFF	0.349641452694888	0.349641452694888	0.189393939393939	0.0454545454545455	S06-130640-2	Chr03	S06-130640-2
#CD7054	0.357352147428483	0.357352147428483	0.188787878787879	0.0454545454545455	LG92-1255	Chr03	LG92-1255
#EE30A7	0.365062842162079	0.365062842162079	0.188484848484848	0.0454545454545455	A.K. (Harrow)	Chr03	A.K. (Harrow)
#FF3E96	0.372773536895674	0.372773536895674	0.186363636363636	0.0454545454545455	CL0J095-4-6	Chr03	CL0J095-4-6
#8FBC8F	0.38048423162927	0.38048423162927	0.183636363636364	0.0454545454545455	Perry	Chr03	Perry
#63B8FF	0.388194926362865	0.388194926362865	0.180909090909091	0.0454545454545455	NC Roy	Chr03	NC Roy
#D2B48C	0.395905621096461	0.395905621096461	0.180606060606061	0.0454545454545455	Haberlandt	Chr03	Haberlandt
#E066FF	0.403616315830056	0.403616315830056	0.18030303030303	0.0454545454545455	TN05-3027	Chr03	TN05-3027
#6495ED	0.411327010563652	0.411327010563652	0.18	0.0454545454545455	LG05-4832	Chr03	LG05-4832
#66CDAA	0.419037705297247	0.419037705297247	0.177575757575758	0.0454545454545455	A3127	Chr03	A3127
#B22222	0.426748400030843	0.426748400030843	0.174545454545455	0.0454545454545455	Jackson	Chr03	Jackson
#CAFF70	0.434459094764438	0.434459094764438	0.174545454545455	0.0454545454545455	Mukden	Chr03	Mukden
#87CEFA	0.442169789498034	0.442169789498034	0.173939393939394	0.0454545454545455	Brim	Chr03	Brim
#EE1289	0.449880484231629	0.449880484231629	0.172727272727273	0.0454545454545455	Holladay	Chr03	Holladay
#CD5555	0.457591178965225	0.457591178965225	0.171818181818182	0.0454545454545455	Kanro	Chr03	Kanro
#CD1076	0.46530187369882	0.46530187369882	0.171515151515152	0.0454545454545455	Braxton	Chr03	Braxton
#36648B	0.473012568432416	0.473012568432416	0.171515151515152	0.0454545454545455	Harosoy	Chr03	Harosoy
#9A32CD	0.480723263166011	0.480723263166011	0.171212121212121	0.0454545454545455	Hagood	Chr03	Hagood
#FFA500	0.488433957899607	0.488433957899607	0.170909090909091	0.0454545454545455	U03-100612	Chr03	U03-100612
#9932CC	0.496144652633202	0.496144652633202	0.170909090909091	0.0454545454545455	Young	Chr03	Young
#EE799F	0.503855347366798	0.503855347366798	0.17	0.0454545454545455	5M20-2-5-2	Chr03	5M20-2-5-2
#458B74	0.511566042100393	0.511566042100393	0.169393939393939	0.0454545454545455	Douglas	Chr03	Douglas
#CD6090	0.519276736833989	0.519276736833989	0.168484848484848	0.0454545454545455	Gasoy 17	Chr03	Gasoy 17
#CD6839	0.526987431567584	0.526987431567584	0.168484848484848	0.0454545454545455	LG04-4717	Chr03	LG04-4717
#EE9A49	0.53469812630118	0.53469812630118	0.167878787878788	0.0454545454545455	Cook	Chr03	Cook
#00F5FF	0.542408821034775	0.542408821034775	0.166060606060606	0.0454545454545455	Davis	Chr03	Davis
#4876FF	0.550119515768371	0.550119515768371	0.164848484848485	0.0454545454545455	Harcor	Chr03	Harcor
#7D26CD	0.557830210501966	0.557830210501966	0.164545454545455	0.0454545454545455	Roanoke	Chr03	Roanoke
#5D478B	0.565540905235562	0.565540905235562	0.163636363636364	0.0454545454545455	Bragg	Chr03	Bragg
#EE8262	0.573251599969157	0.573251599969157	0.163030303030303	0.0454545454545455	4J105-3-4	Chr03	4J105-3-4
#698B69	0.580962294702753	0.580962294702753	0.163030303030303	0.0454545454545455	Tokyo	Chr03	Tokyo
#CD3700	0.588672989436348	0.588672989436348	0.162727272727273	0.0454545454545455	PI437169B	Chr03	PI437169B
#48D1CC	0.596383684169944	0.596383684169944	0.162121212121212	0.0454545454545455	LG05-4464	Chr03	LG05-4464
#CDC1C5	0.604094378903539	0.604094378903539	0.160606060606061	0.0454545454545455	Kent	Chr03	Kent
#FA8072	0.611805073637135	0.611805073637135	0.158484848484848	0.0454545454545455	LD00-3309	Chr03	LD00-3309
#EE3A8C	0.61951576837073	0.61951576837073	0.158181818181818	0.0454545454545455	Hawkeye	Chr03	Hawkeye
#483D8B	0.627226463104326	0.627226463104326	0.157878787878788	0.0454545454545455	LG03-2979	Chr03	LG03-2979
#00EEEE	0.634937157837921	0.634937157837921	0.155151515151515	0.0454545454545455	Volstate	Chr03	Volstate
#7A67EE	0.642647852571517	0.642647852571517	0.153939393939394	0.0454545454545455	Ogden	Chr03	Ogden
#BCEE68	0.650358547305112	0.650358547305112	0.153939393939394	0.0454545454545455	PI427136	Chr03	PI427136
#551A8B	0.658069242038708	0.658069242038708	0.153333333333333	0.0454545454545455	PI 180.501	Chr03	PI 180.501
#EE7AE9	0.665779936772303	0.665779936772303	0.152727272727273	0.0454545454545455	Anderson	Chr03	Anderson
#CD853F	0.673490631505899	0.673490631505899	0.152121212121212	0.0454545454545455	Amcor	Chr03	Amcor
#3A5FCD	0.681201326239494	0.681201326239494	0.151212121212121	0.0454545454545455	Bonus	Chr03	Bonus
#CD69C9	0.68891202097309	0.68891202097309	0.150909090909091	0.0454545454545455	Centennial	Chr03	Centennial
#FF6A6A	0.696622715706685	0.696622715706685	0.15030303030303	0.0454545454545455	Clemson	Chr03	Clemson
#54FF9F	0.704333410440281	0.704333410440281	0.147575757575758	0.0454545454545455	Tracy	Chr03	Tracy
#00FF7F	0.712044105173876	0.712044105173876	0.147272727272727	0.0454545454545455	Clark	Chr03	Clark
#A2CD5A	0.719754799907472	0.719754799907472	0.147272727272727	0.0454545454545455	PI 88.788	Chr03	PI 88.788
#8B0A50	0.727465494641067	0.727465494641067	0.146666666666667	0.0454545454545455	York	Chr03	York
#E9967A	0.735176189374663	0.735176189374663	0.146060606060606	0.0454545454545455	Calland	Chr03	Calland
#B23AEE	0.742886884108258	0.742886884108258	0.145454545454545	0.0454545454545455	IA3023	Chr03	IA3023
#4682B4	0.750597578841854	0.750597578841854	0.145151515151515	0.0454545454545455	Pella	Chr03	Pella
#EEB4B4	0.758308273575449	0.758308273575449	0.144848484848485	0.0454545454545455	Forrest	Chr03	Forrest
#CD3333	0.766018968309045	0.766018968309045	0.144848484848485	0.0454545454545455	Hutcheson	Chr03	Hutcheson
#9ACD32	0.77372966304264	0.77372966304264	0.144545454545455	0.0454545454545455	Beeson	Chr03	Beeson
#CD5B45	0.781440357776236	0.781440357776236	0.143939393939394	0.0454545454545455	Ransom	Chr03	Ransom
#CD96CD	0.789151052509831	0.789151052509831	0.142727272727273	0.0454545454545455	Hill	Chr03	Hill
#00688B	0.796861747243427	0.796861747243427	0.142424242424242	0.0454545454545455	Essex	Chr03	Essex
#AB82FF	0.804572441977022	0.804572441977022	0.142424242424242	0.0454545454545455	Oakland	Chr03	Oakland
#D2691E	0.812283136710618	0.812283136710618	0.141818181818182	0.0454545454545455	Richland	Chr03	Richland
#CD2990	0.819993831444213	0.819993831444213	0.141212121212121	0.0454545454545455	NC Raleigh	Chr03	NC Raleigh
#00CD66	0.827704526177809	0.827704526177809	0.140606060606061	0.0454545454545455	5601T	Chr03	5601T
#2E8B57	0.835415220911404	0.835415220911404	0.14030303030303	0.0454545454545455	Blackhawk	Chr03	Blackhawk
#8A2BE2	0.843125915645	0.843125915645	0.14030303030303	0.0454545454545455	Corsoy	Chr03	Corsoy
#8B475D	0.850836610378595	0.850836610378595	0.14030303030303	0.0454545454545455	Dunfield	Chr03	Dunfield
#1E90FF	0.858547305112191	0.858547305112191	0.13969696969697	0.0454545454545455	Cumberland	Chr03	Cumberland
#8B5A00	0.866257999845786	0.866257999845786	0.13969696969697	0.0454545454545455	Mandarin	Chr03	Mandarin
#0000FF	0.873968694579382	0.873968694579382	0.139090909090909	0.0454545454545455	Dorman	Chr03	Dorman
#8DB6CD	0.881679389312977	0.881679389312977	0.138181818181818	0.0454545454545455	Dillon	Chr03	Dillon
#00BFFF	0.889390084046573	0.889390084046573	0.136969696969697	0.0454545454545455	Amsoy	Chr03	Amsoy
#CD6600	0.897100778780168	0.897100778780168	0.135454545454545	0.0454545454545455	Pickett	Chr03	Pickett
#607B8B	0.904811473513764	0.904811473513764	0.135151515151515	0.0454545454545455	CNS	Chr03	CNS
#4F94CD	0.912522168247359	0.912522168247359	0.134848484848485	0.0454545454545455	Zane	Chr03	Zane
#76EEC6	0.920232862980955	0.920232862980955	0.133333333333333	0.0454545454545455	Adams	Chr03	Adams
#FFA07A	0.92794355771455	0.92794355771455	0.132424242424242	0.0454545454545455	Wayne	Chr03	Wayne
#6E8B3D	0.935654252448146	0.935654252448146	0.118484848484848	0.0454545454545455	Williams	Chr03	Williams
#CD919E	0.943364947181741	0.943364947181741	0.117878787878788	0.0454545454545455	Williams 82	Chr03	Williams 82
#6B8E23	0.951075641915337	0.951075641915337	0.116363636363636	0.0454545454545455	Merit	Chr03	Merit
#C71585	0.0489243580846634	0.0489243580846634	0.456666666666667	0.0454545454545455	Magellan	Chr04	Magellan
#CD8500	0.0566350528182589	0.0566350528182589	0.379393939393939	0.0454545454545455	LD02-9050	Chr04	LD02-9050
#FFA54F	0.0643457475518544	0.0643457475518544	0.353030303030303	0.0454545454545455	S06-13640	Chr04	S06-13640
#00E5EE	0.0720564422854499	0.0720564422854499	0.311515151515152	0.0454545454545455	Maverick	Chr04	Maverick
#EE3B3B	0.0797671370190454	0.0797671370190454	0.245454545454545	0.0454545454545455	LG97-7012	Chr04	LG97-7012
#00868B	0.0874778317526409	0.0874778317526409	0.236060606060606	0.0454545454545455	LG98-1605	Chr04	LG98-1605
#20B2AA	0.0951885264862364	0.0951885264862364	0.215454545454545	0.0454545454545455	Skylla	Chr04	Skylla
#CD00CD	0.102899221219832	0.102899221219832	0.195757575757576	0.0454545454545455	LG94-1128	Chr04	LG94-1128
#668B8B	0.110609915953427	0.110609915953427	0.193333333333333	0.0454545454545455	LD01-5907	Chr04	LD01-5907
#B3EE3A	0.118320610687023	0.118320610687023	0.192424242424242	0.0454545454545455	LG90-2550	Chr04	LG90-2550
#6CA6CD	0.126031305420618	0.126031305420618	0.182727272727273	0.0454545454545455	LG04-6000	Chr04	LG04-6000
#00FF00	0.133742000154214	0.133742000154214	0.174848484848485	0.0454545454545455	NE3001	Chr04	NE3001
#DEB887	0.141452694887809	0.141452694887809	0.158484848484848	0.0454545454545455	LG00-3372	Chr04	LG00-3372
#556B2F	0.149163389621405	0.149163389621405	0.15	0.0454545454545455	LD02-4485	Chr04	LD02-4485
#EE00EE	0.156874084355	0.156874084355	0.132121212121212	0.0454545454545455	LG94-1906	Chr04	LG94-1906
#DB7093	0.164584779088596	0.164584779088596	0.128484848484848	0.0454545454545455	Lee	Chr04	Lee
#8B2252	0.172295473822191	0.172295473822191	0.126969696969697	0.0454545454545455	CL0J173-6-8	Chr04	CL0J173-6-8
#F4A460	0.180006168555787	0.180006168555787	0.106666666666667	0.0454545454545455	Lawrence	Chr04	Lawrence
#00CDCD	0.187716863289382	0.187716863289382	0.103333333333333	0.0454545454545455	HS6-3976	Chr04	HS6-3976
#EE9572	0.195427558022978	0.195427558022978	0.103030303030303	0.0454545454545455	Ford	Chr04	Ford
#CD7054	0.203138252756573	0.203138252756573	0.103030303030303	0.0454545454545455	LG92-1255	Chr04	LG92-1255
#BF3EFF	0.210848947490169	0.210848947490169	0.1	0.0454545454545455	PI507681B	Chr04	PI507681B
#EEC591	0.218559642223764	0.218559642223764	0.1	0.0454545454545455	PI574486	Chr04	PI574486
#9B30FF	0.22627033695736	0.22627033695736	0.0996969696969697	0.0454545454545455	LG05-4317	Chr04	LG05-4317
#CD6839	0.233981031690955	0.233981031690955	0.0984848484848485	0.0454545454545455	LG04-4717	Chr04	LG04-4717
#EE799F	0.241691726424551	0.241691726424551	0.0954545454545455	0.0454545454545455	5M20-2-5-2	Chr04	5M20-2-5-2
#E066FF	0.249402421158146	0.249402421158146	0.0939393939393939	0.0454545454545455	TN05-3027	Chr04	TN05-3027
#FF4500	0.257113115891742	0.257113115891742	0.0927272727272727	0.0454545454545455	LG05-4292	Chr04	LG05-4292
#458B74	0.264823810625337	0.264823810625337	0.0918181818181818	0.0454545454545455	Douglas	Chr04	Douglas
#FA8072	0.272534505358933	0.272534505358933	0.0918181818181818	0.0454545454545455	LD00-3309	Chr04	LD00-3309
#483D8B	0.280245200092528	0.280245200092528	0.0896969696969697	0.0454545454545455	LG03-2979	Chr04	LG03-2979
#00688B	0.287955894826124	0.287955894826124	0.0893939393939394	0.0454545454545455	Essex	Chr04	Essex
#EEA2AD	0.295666589559719	0.295666589559719	0.0884848484848485	0.0454545454545455	PI561370	Chr04	PI561370
#6495ED	0.303377284293315	0.303377284293315	0.0875757575757576	0.0454545454545455	LG05-4832	Chr04	LG05-4832
#48D1CC	0.31108797902691	0.31108797902691	0.0866666666666667	0.0454545454545455	LG05-4464	Chr04	LG05-4464
#FF7F24	0.318798673760506	0.318798673760506	0.0866666666666667	0.0454545454545455	Prohio	Chr04	Prohio
#FF3E96	0.326509368494101	0.326509368494101	0.0860606060606061	0.0454545454545455	CL0J095-4-6	Chr04	CL0J095-4-6
#96CDCD	0.334220063227697	0.334220063227697	0.0857575757575758	0.0454545454545455	PI398881	Chr04	PI398881
#BCEE68	0.341930757961292	0.341930757961292	0.0857575757575758	0.0454545454545455	PI427136	Chr04	PI427136
#9A32CD	0.349641452694888	0.349641452694888	0.0851515151515151	0.0454545454545455	Hagood	Chr04	Hagood
#36648B	0.357352147428483	0.357352147428483	0.0836363636363636	0.0454545454545455	Harosoy	Chr04	Harosoy
#B22222	0.365062842162079	0.365062842162079	0.0824242424242424	0.0454545454545455	Jackson	Chr04	Jackson
#4876FF	0.372773536895674	0.372773536895674	0.0821212121212121	0.0454545454545455	Harcor	Chr04	Harcor
#FFA500	0.38048423162927	0.38048423162927	0.0812121212121212	0.0454545454545455	U03-100612	Chr04	U03-100612
#87CEFA	0.388194926362865	0.388194926362865	0.0806060606060606	0.0454545454545455	Brim	Chr04	Brim
#A0522D	0.395905621096461	0.395905621096461	0.08	0.0454545454545455	PI404188A	Chr04	PI404188A
#A2CD5A	0.403616315830056	0.403616315830056	0.08	0.0454545454545455	PI 88.788	Chr04	PI 88.788
#A020F0	0.411327010563652	0.411327010563652	0.0796969696969697	0.0454545454545455	PI518751	Chr04	PI518751
#9AC0CD	0.419037705297247	0.419037705297247	0.0787878787878788	0.0454545454545455	Capital	Chr04	Capital
#EE8262	0.426748400030843	0.426748400030843	0.0784848484848485	0.0454545454545455	4J105-3-4	Chr04	4J105-3-4
#8B475D	0.434459094764438	0.434459094764438	0.0766666666666667	0.0454545454545455	Dunfield	Chr04	Dunfield
#CD3700	0.442169789498034	0.442169789498034	0.0766666666666667	0.0454545454545455	PI437169B	Chr04	PI437169B
#607B8B	0.449880484231629	0.449880484231629	0.0760606060606061	0.0454545454545455	CNS	Chr04	CNS
#FF6A6A	0.457591178965225	0.457591178965225	0.0757575757575758	0.0454545454545455	Clemson	Chr04	Clemson
#0000FF	0.46530187369882	0.46530187369882	0.0757575757575758	0.0454545454545455	Dorman	Chr04	Dorman
#3A5FCD	0.473012568432416	0.473012568432416	0.0748484848484848	0.0454545454545455	Bonus	Chr04	Bonus
#8DB6CD	0.480723263166011	0.480723263166011	0.0745454545454545	0.0454545454545455	Dillon	Chr04	Dillon
#E9967A	0.488433957899607	0.488433957899607	0.0742424242424242	0.0454545454545455	Calland	Chr04	Calland
#EE3A8C	0.496144652633202	0.496144652633202	0.0739393939393939	0.0454545454545455	Hawkeye	Chr04	Hawkeye
#4169E1	0.503855347366798	0.503855347366798	0.0727272727272727	0.0454545454545455	Ralsoy	Chr04	Ralsoy
#EEB4B4	0.511566042100393	0.511566042100393	0.0724242424242424	0.0454545454545455	Forrest	Chr04	Forrest
#B23AEE	0.519276736833989	0.519276736833989	0.0724242424242424	0.0454545454545455	IA3023	Chr04	IA3023
#4682B4	0.526987431567584	0.526987431567584	0.0724242424242424	0.0454545454545455	Pella	Chr04	Pella
#CDC1C5	0.53469812630118	0.53469812630118	0.0721212121212121	0.0454545454545455	Kent	Chr04	Kent
#54FF9F	0.542408821034775	0.542408821034775	0.0721212121212121	0.0454545454545455	Tracy	Chr04	Tracy
#EE1289	0.550119515768371	0.550119515768371	0.0715151515151515	0.0454545454545455	Holladay	Chr04	Holladay
#AB82FF	0.557830210501966	0.557830210501966	0.0715151515151515	0.0454545454545455	Oakland	Chr04	Oakland
#9932CC	0.565540905235562	0.565540905235562	0.0715151515151515	0.0454545454545455	Young	Chr04	Young
#CD2990	0.573251599969157	0.573251599969157	0.0712121212121212	0.0454545454545455	NC Raleigh	Chr04	NC Raleigh
#7A67EE	0.580962294702753	0.580962294702753	0.0712121212121212	0.0454545454545455	Ogden	Chr04	Ogden
#698B69	0.588672989436348	0.588672989436348	0.0709090909090909	0.0454545454545455	Tokyo	Chr04	Tokyo
#D2B48C	0.596383684169944	0.596383684169944	0.0706060606060606	0.0454545454545455	Haberlandt	Chr04	Haberlandt
#FF7F00	0.604094378903539	0.604094378903539	0.0706060606060606	0.0454545454545455	Hood	Chr04	Hood
#FF0000	0.611805073637135	0.611805073637135	0.0706060606060606	0.0454545454545455	Woodworth	Chr04	Woodworth
#00CD66	0.61951576837073	0.61951576837073	0.0703030303030303	0.0454545454545455	5601T	Chr04	5601T
#836FFF	0.627226463104326	0.627226463104326	0.0703030303030303	0.0454545454545455	LG03-3191	Chr04	LG03-3191
#00EEEE	0.634937157837921	0.634937157837921	0.0703030303030303	0.0454545454545455	Volstate	Chr04	Volstate
#00F5FF	0.642647852571517	0.642647852571517	0.0696969696969697	0.0454545454545455	Davis	Chr04	Davis
#CD96CD	0.650358547305112	0.650358547305112	0.0693939393939394	0.0454545454545455	Hill	Chr04	Hill
#CD5555	0.658069242038708	0.658069242038708	0.0693939393939394	0.0454545454545455	Kanro	Chr04	Kanro
