xmin	xmax	clickSelects	showSelected	group
0.137982882257691	0.144922507517927	LD02-4485	Chr17	1097
0.145693576991287	0.152633202251523	LG00-3372	Chr17	1157
0.153404271724882	0.160343896985118	LG94-1906	Chr17	1397
0.161114966458478	0.168054591718714	CL0J173-6-8	Chr17	417
0.168825661192073	0.175765286452309	PI507681B	Chr17	1817
0.176536355925669	0.183475981185905	LG04-4717	Chr17	1217
0.184247050659264	0.1911866759195	LG92-1255	Chr17	1357
0.19195774539286	0.198897370653096	Harosoy	Chr17	797
0.199668440126455	0.206608065386691	Lee	Chr17	1137
0.207379134860051	0.214318760120287	PI574486	Chr17	1877
0.215089829593646	0.222029454853882	LG05-4832	Chr17	1317
0.222800524327242	0.229740149587478	LG05-4317	Chr17	1277
0.230511219060837	0.237450844321073	HS6-3976	Chr17	897
0.238221913794433	0.245161539054669	LG03-2979	Chr17	1177
0.245932608528028	0.252872233788264	Ford	Chr17	677
0.253643303261624	0.26058292852186	PI398881	Chr17	1737
0.261353997995219	0.268293623255455	5M20-2-5-2	Chr17	57
0.269064692728815	0.276004317989051	Prohio	Chr17	1937
0.27677538746241	0.283715012722646	LG05-4464	Chr17	1297
0.284486082196006	0.291425707456242	Essex	Chr17	657
0.292196776929601	0.299136402189837	CL0J095-4-6	Chr17	397
0.299907471663197	0.306847096923433	Clemson	Chr17	457
0.307618166396792	0.314557791657028	LG05-4292	Chr17	1257
0.315328861130388	0.322268486390624	LD00-3309	Chr17	1057
0.323039555863983	0.329979181124219	TN05-3027	Chr17	2137
0.330750250597579	0.337689875857815	Kanro	Chr17	997
0.338460945331174	0.34540057059141	Lawrence	Chr17	1037
0.34617164006477	0.353111265325006	PI437169B	Chr17	1797
0.353882334798365	0.360821960058601	4J105-3-4	Chr17	17
0.361593029531961	0.368532654792197	PI561370	Chr17	1857
0.369303724265556	0.376243349525792	Hagood	Chr17	757
0.377014418999152	0.383954044259388	PI427136	Chr17	1777
0.384725113732747	0.391664738992983	CNS	Chr17	477
0.392435808466343	0.399375433726579	PI518751	Chr17	1837
0.400146503199938	0.407086128460174	Ralsoy	Chr17	1957
0.407857197933534	0.41479682319377	PI 88.788	Chr17	1897
0.415567892667129	0.422507517927365	PI 180.501	Chr17	1717
0.423278587400725	0.430218212660961	Jackson	Chr17	977
0.43098928213432	0.437928907394556	PI404188A	Chr17	1757
0.438699976867916	0.445639602128152	Capital	Chr17	337
0.446410671601511	0.453350296861747	U03-100612	Chr17	2197
0.454121366335107	0.461060991595343	Haberlandt	Chr17	737
0.461832061068702	0.468771686328938	Volstate	Chr17	2217
0.469542755802298	0.476482381062534	Forrest	Chr17	697
0.477253450535893	0.484193075796129	Richland	Chr17	1997
0.484964145269489	0.491903770529725	Tokyo	Chr17	2157
0.492674840003084	0.49961446526332	Amcor	Chr17	137
0.50038553473668	0.507325159996916	Gasoy 17	Chr17	717
0.508096229470275	0.515035854730511	Roanoke	Chr17	2017
0.515806924203871	0.522746549464107	Amsoy	Chr17	157
0.523517618937466	0.530457244197702	NC Raleigh	Chr17	1577
0.531228313671062	0.538167938931298	Douglas	Chr17	617
0.538939008404657	0.545878633664893	Bragg	Chr17	257
0.546649703138253	0.553589328398489	S06-130640-2	Chr17	2037
0.554360397871848	0.561300023132084	Bonus	Chr17	237
0.562071092605444	0.56901071786568	Braxton	Chr17	277
0.569781787339039	0.576721412599275	NC Roy	Chr17	1597
0.577492482072635	0.584432107332871	Hawkeye	Chr17	817
0.58520317680623	0.592142802066466	Holladay	Chr17	857
0.592913871539826	0.599853496800062	Dunfield	Chr17	637
0.600624566273421	0.607564191533657	Harcor	Chr17	777
0.608335261007017	0.615274886267253	Davis	Chr17	557
0.616045955740612	0.622985581000848	Mandarin	Chr17	1497
0.623756650474208	0.630696275734444	IA3023	Chr17	937
0.631467345207803	0.638406970468039	Brim	Chr17	297
0.639178039941399	0.646117665201635	Cook	Chr17	497
0.646888734674994	0.65382835993523	Kent	Chr17	1017
0.65459942940859	0.661539054668826	Hood	Chr17	877
0.662310124142185	0.669249749402421	Merit	Chr17	1537
0.670020818875781	0.676960444136017	Perry	Chr17	1697
0.677731513609376	0.684671138869612	Hill	Chr17	837
0.685442208342972	0.692381833603208	Corsoy	Chr17	517
0.693152903076567	0.700092528336803	Tracy	Chr17	2177
0.700863597810163	0.707803223070399	LG03-3191	Chr17	1197
0.708574292543758	0.715513917803994	Ransom	Chr17	1977
0.716284987277354	0.72322461253759	Beeson	Chr17	197
0.723995682010949	0.730935307271185	Dorman	Chr17	597
0.731706376744545	0.738646002004781	Ogden	Chr17	1657
0.73941707147814	0.746356696738376	Centennial	Chr17	357
0.747127766211736	0.754067391471972	Woodworth	Chr17	2297
0.754838460945331	0.761778086205567	Chippewa	Chr17	377
0.762549155678927	0.769488780939163	Lincoln	Chr17	1457
0.770259850412522	0.777199475672758	A3127	Chr17	77
0.777970545146118	0.784910170406354	Young	Chr17	2337
0.785681239879713	0.792620865139949	Adams	Chr17	97
0.793391934613309	0.800331559873545	Illini	Chr17	957
0.801102629346904	0.80804225460714	A.K. (Harrow)	Chr17	117
0.8088133240805	0.815752949340736	Pella	Chr17	1677
0.816524018814095	0.823463644074331	Dillon	Chr17	577
0.824234713547691	0.831174338807927	Blackhawk	Chr17	217
0.831945408281286	0.838885033541522	Calland	Chr17	317
0.839656103014882	0.846595728275118	York	Chr17	2317
0.847366797748477	0.854306423008713	Zane	Chr17	2357
0.855077492482073	0.862017117742309	Pickett	Chr17	1917
0.862788187215668	0.869727812475904	Mukden	Chr17	1557
0.870498881949264	0.8774385072095	S-100	Chr17	2077
0.878209576682859	0.885149201943095	Williams 82	Chr17	2277
0.885920271416455	0.892859896676691	Hutcheson	Chr17	917
0.89363096615005	0.900570591410286	Wayne	Chr17	2237
0.901341660883646	0.908281286143882	Oakland	Chr17	1637
0.909052355617241	0.915991980877477	Shelby	Chr17	2097
0.916763050350837	0.923702675611073	Clark	Chr17	437
0.924473745084432	0.931413370344668	5601T	Chr17	37
0.932184439818028	0.939124065078264	Anderson	Chr17	177
0.939895134551623	0.946834759811859	Cumberland	Chr17	537
0.947605829285219	0.954545454545455	Williams	Chr17	2257
0.0454545454545455	0.0523941707147814	Magellan	Chr18	1478
0.053165240188141	0.0601048654483769	LD02-9050	Chr18	1118
0.0608759349217365	0.0678155601819724	S06-13640	Chr18	2058
0.0685866296553319	0.0755262549155679	Maverick	Chr18	1518
0.0762973243889274	0.0832369496491634	LG97-7012	Chr18	1418
0.0840080191225229	0.0909476443827589	LG98-1605	Chr18	1438
0.0917187138561184	0.0986583391163544	NE3001	Chr18	1618
0.0994294085897139	0.10636903384995	LD01-5907	Chr18	1078
0.107140103323309	0.114079728583545	Skylla	Chr18	2118
0.114850798056905	0.121790423317141	LG90-2550	Chr18	1338
0.1225614927905	0.129501118050736	LG94-1128	Chr18	1378
0.130272187524096	0.137211812784332	LG04-6000	Chr18	1238
0.137982882257691	0.144922507517927	LD02-4485	Chr18	1098
0.145693576991287	0.152633202251523	LG00-3372	Chr18	1158
0.153404271724882	0.160343896985118	CL0J173-6-8	Chr18	418
0.161114966458478	0.168054591718714	Haberlandt	Chr18	738
0.168825661192073	0.175765286452309	PI 88.788	Chr18	1898
0.176536355925669	0.183475981185905	LG92-1255	Chr18	1358
0.184247050659264	0.1911866759195	Clemson	Chr18	458
0.19195774539286	0.198897370653096	LG94-1906	Chr18	1398
0.199668440126455	0.206608065386691	LG05-4832	Chr18	1318
0.207379134860051	0.214318760120287	LD00-3309	Chr18	1058
0.215089829593646	0.222029454853882	Hood	Chr18	878
0.222800524327242	0.229740149587478	PI561370	Chr18	1858
0.230511219060837	0.237450844321073	Jackson	Chr18	978
0.238221913794433	0.245161539054669	Lee	Chr18	1138
0.245932608528028	0.252872233788264	Kanro	Chr18	998
0.253643303261624	0.26058292852186	HS6-3976	Chr18	898
0.261353997995219	0.268293623255455	PI507681B	Chr18	1818
0.269064692728815	0.276004317989051	Kent	Chr18	1018
0.27677538746241	0.283715012722646	Davis	Chr18	558
0.284486082196006	0.291425707456242	Prohio	Chr18	1938
0.292196776929601	0.299136402189837	PI574486	Chr18	1878
0.299907471663197	0.306847096923433	Roanoke	Chr18	2018
0.307618166396792	0.314557791657028	Ogden	Chr18	1658
0.315328861130388	0.322268486390624	CL0J095-4-6	Chr18	398
0.323039555863983	0.329979181124219	Volstate	Chr18	2218
0.330750250597579	0.337689875857815	Hawkeye	Chr18	818
0.338460945331174	0.34540057059141	PI437169B	Chr18	1798
0.34617164006477	0.353111265325006	Forrest	Chr18	698
0.353882334798365	0.360821960058601	Hagood	Chr18	758
0.361593029531961	0.368532654792197	LG04-4717	Chr18	1218
0.369303724265556	0.376243349525792	PI518751	Chr18	1838
0.377014418999152	0.383954044259388	Tokyo	Chr18	2158
0.384725113732747	0.391664738992983	5M20-2-5-2	Chr18	58
0.392435808466343	0.399375433726579	PI398881	Chr18	1738
0.400146503199938	0.407086128460174	Pickett	Chr18	1918
0.407857197933534	0.41479682319377	Ford	Chr18	678
0.415567892667129	0.422507517927365	Richland	Chr18	1998
0.423278587400725	0.430218212660961	LG03-2979	Chr18	1178
0.43098928213432	0.437928907394556	Beeson	Chr18	198
0.438699976867916	0.445639602128152	Gasoy 17	Chr18	718
0.446410671601511	0.453350296861747	Harosoy	Chr18	798
0.454121366335107	0.461060991595343	U03-100612	Chr18	2198
0.461832061068702	0.468771686328938	Bragg	Chr18	258
0.469542755802298	0.476482381062534	Douglas	Chr18	618
0.477253450535893	0.484193075796129	Blackhawk	Chr18	218
0.484964145269489	0.491903770529725	Braxton	Chr18	278
0.492674840003084	0.49961446526332	Mukden	Chr18	1558
0.50038553473668	0.507325159996916	CNS	Chr18	478
0.508096229470275	0.515035854730511	TN05-3027	Chr18	2138
0.515806924203871	0.522746549464107	LG05-4317	Chr18	1278
0.523517618937466	0.530457244197702	Essex	Chr18	658
0.531228313671062	0.538167938931298	Ralsoy	Chr18	1958
0.538939008404657	0.545878633664893	LG05-4292	Chr18	1258
0.546649703138253	0.553589328398489	4J105-3-4	Chr18	18
0.554360397871848	0.561300023132084	Calland	Chr18	318
0.562071092605444	0.56901071786568	Dunfield	Chr18	638
0.569781787339039	0.576721412599275	PI404188A	Chr18	1758
0.577492482072635	0.584432107332871	Lawrence	Chr18	1038
0.58520317680623	0.592142802066466	Mandarin	Chr18	1498
0.592913871539826	0.599853496800062	Merit	Chr18	1538
0.600624566273421	0.607564191533657	Harcor	Chr18	778
0.608335261007017	0.615274886267253	Bonus	Chr18	238
0.616045955740612	0.622985581000848	NC Raleigh	Chr18	1578
0.623756650474208	0.630696275734444	Hutcheson	Chr18	918
0.631467345207803	0.638406970468039	NC Roy	Chr18	1598
0.639178039941399	0.646117665201635	Williams 82	Chr18	2278
0.646888734674994	0.65382835993523	5601T	Chr18	38
0.65459942940859	0.661539054668826	Dorman	Chr18	598
0.662310124142185	0.669249749402421	Pella	Chr18	1678
0.670020818875781	0.676960444136017	LG05-4464	Chr18	1298
0.677731513609376	0.684671138869612	Williams	Chr18	2258
0.685442208342972	0.692381833603208	Perry	Chr18	1698
0.693152903076567	0.700092528336803	Brim	Chr18	298
0.700863597810163	0.707803223070399	PI 180.501	Chr18	1718
0.708574292543758	0.715513917803994	Ransom	Chr18	1978
0.716284987277354	0.72322461253759	S06-130640-2	Chr18	2038
0.723995682010949	0.730935307271185	Tracy	Chr18	2178
0.731706376744545	0.738646002004781	LG03-3191	Chr18	1198
0.73941707147814	0.746356696738376	Anderson	Chr18	178
0.747127766211736	0.754067391471972	Centennial	Chr18	358
0.754838460945331	0.761778086205567	PI427136	Chr18	1778
0.762549155678927	0.769488780939163	Holladay	Chr18	858
0.770259850412522	0.777199475672758	Woodworth	Chr18	2298
0.777970545146118	0.784910170406354	Lincoln	Chr18	1458
0.785681239879713	0.792620865139949	Dillon	Chr18	578
0.793391934613309	0.800331559873545	Amsoy	Chr18	158
0.801102629346904	0.80804225460714	Cook	Chr18	498
0.8088133240805	0.815752949340736	York	Chr18	2318
0.816524018814095	0.823463644074331	S-100	Chr18	2078
0.824234713547691	0.831174338807927	Hill	Chr18	838
0.831945408281286	0.838885033541522	Cumberland	Chr18	538
0.839656103014882	0.846595728275118	Amcor	Chr18	138
0.847366797748477	0.854306423008713	Wayne	Chr18	2238
0.855077492482073	0.862017117742309	IA3023	Chr18	938
0.862788187215668	0.869727812475904	Capital	Chr18	338
0.870498881949264	0.8774385072095	Chippewa	Chr18	378
0.878209576682859	0.885149201943095	Adams	Chr18	98
0.885920271416455	0.892859896676691	Shelby	Chr18	2098
0.89363096615005	0.900570591410286	Young	Chr18	2338
0.901341660883646	0.908281286143882	Oakland	Chr18	1638
0.909052355617241	0.915991980877477	Corsoy	Chr18	518
0.916763050350837	0.923702675611073	Zane	Chr18	2358
0.924473745084432	0.931413370344668	A.K. (Harrow)	Chr18	118
0.932184439818028	0.939124065078264	A3127	Chr18	78
0.939895134551623	0.946834759811859	Illini	Chr18	958
0.947605829285219	0.954545454545455	Clark	Chr18	438
0.0454545454545455	0.0523941707147814	Magellan	Chr19	1479
0.053165240188141	0.0601048654483769	S06-13640	Chr19	2059
0.0608759349217365	0.0678155601819724	LD02-9050	Chr19	1119
0.0685866296553319	0.0755262549155679	Maverick	Chr19	1519
0.0762973243889274	0.0832369496491634	LG97-7012	Chr19	1419
0.0840080191225229	0.0909476443827589	LG98-1605	Chr19	1439
0.0917187138561184	0.0986583391163544	Skylla	Chr19	2119
0.0994294085897139	0.10636903384995	LG94-1128	Chr19	1379
0.107140103323309	0.114079728583545	LD01-5907	Chr19	1079
0.114850798056905	0.121790423317141	LG90-2550	Chr19	1339
0.1225614927905	0.129501118050736	NE3001	Chr19	1619
0.130272187524096	0.137211812784332	LG04-6000	Chr19	1239
0.137982882257691	0.144922507517927	LG00-3372	Chr19	1159
0.145693576991287	0.152633202251523	LG94-1906	Chr19	1399
0.153404271724882	0.160343896985118	LD02-4485	Chr19	1099
0.161114966458478	0.168054591718714	Lee	Chr19	1139
0.168825661192073	0.175765286452309	PI507681B	Chr19	1819
0.176536355925669	0.183475981185905	LG05-4317	Chr19	1279
0.184247050659264	0.1911866759195	LG92-1255	Chr19	1359
0.19195774539286	0.198897370653096	CL0J173-6-8	Chr19	419
0.199668440126455	0.206608065386691	HS6-3976	Chr19	899
0.207379134860051	0.214318760120287	Hagood	Chr19	759
0.215089829593646	0.222029454853882	Capital	Chr19	339
0.222800524327242	0.229740149587478	PI574486	Chr19	1879
0.230511219060837	0.237450844321073	Prohio	Chr19	1939
0.238221913794433	0.245161539054669	Volstate	Chr19	2219
0.245932608528028	0.252872233788264	Davis	Chr19	559
0.253643303261624	0.26058292852186	Jackson	Chr19	979
0.261353997995219	0.268293623255455	Essex	Chr19	659
0.269064692728815	0.276004317989051	Tokyo	Chr19	2159
0.27677538746241	0.283715012722646	CL0J095-4-6	Chr19	399
0.284486082196006	0.291425707456242	Dorman	Chr19	599
0.292196776929601	0.299136402189837	Richland	Chr19	1999
0.299907471663197	0.306847096923433	LG05-4832	Chr19	1319
0.307618166396792	0.314557791657028	Ogden	Chr19	1659
0.315328861130388	0.322268486390624	PI 180.501	Chr19	1719
0.323039555863983	0.329979181124219	Kanro	Chr19	999
0.330750250597579	0.337689875857815	U03-100612	Chr19	2199
0.338460945331174	0.34540057059141	Harosoy	Chr19	799
0.34617164006477	0.353111265325006	PI561370	Chr19	1859
0.353882334798365	0.360821960058601	Hood	Chr19	879
0.361593029531961	0.368532654792197	CNS	Chr19	479
0.369303724265556	0.376243349525792	LG05-4464	Chr19	1299
0.377014418999152	0.383954044259388	Roanoke	Chr19	2019
0.384725113732747	0.391664738992983	Hawkeye	Chr19	819
0.392435808466343	0.399375433726579	LG04-4717	Chr19	1219
0.400146503199938	0.407086128460174	York	Chr19	2319
0.407857197933534	0.41479682319377	Cook	Chr19	499
0.415567892667129	0.422507517927365	5M20-2-5-2	Chr19	59
0.423278587400725	0.430218212660961	TN05-3027	Chr19	2139
0.43098928213432	0.437928907394556	Hutcheson	Chr19	919
0.438699976867916	0.445639602128152	Tracy	Chr19	2179
0.446410671601511	0.453350296861747	LG03-2979	Chr19	1179
0.454121366335107	0.461060991595343	Ralsoy	Chr19	1959
0.461832061068702	0.468771686328938	Ford	Chr19	679
0.469542755802298	0.476482381062534	Gasoy 17	Chr19	719
0.477253450535893	0.484193075796129	PI 88.788	Chr19	1899
0.484964145269489	0.491903770529725	Lawrence	Chr19	1039
0.492674840003084	0.49961446526332	Pickett	Chr19	1919
0.50038553473668	0.507325159996916	NC Raleigh	Chr19	1579
0.508096229470275	0.515035854730511	Ransom	Chr19	1979
0.515806924203871	0.522746549464107	S06-130640-2	Chr19	2039
0.523517618937466	0.530457244197702	Bragg	Chr19	259
0.531228313671062	0.538167938931298	Braxton	Chr19	279
0.538939008404657	0.545878633664893	Dunfield	Chr19	639
0.546649703138253	0.553589328398489	Hill	Chr19	839
0.554360397871848	0.561300023132084	5601T	Chr19	39
0.562071092605444	0.56901071786568	Dillon	Chr19	579
0.569781787339039	0.576721412599275	LG05-4292	Chr19	1259
0.577492482072635	0.584432107332871	Perry	Chr19	1699
0.58520317680623	0.592142802066466	Brim	Chr19	299
0.592913871539826	0.599853496800062	Forrest	Chr19	699
0.600624566273421	0.607564191533657	Centennial	Chr19	359
0.608335261007017	0.615274886267253	PI437169B	Chr19	1799
0.616045955740612	0.622985581000848	Haberlandt	Chr19	739
0.623756650474208	0.630696275734444	Young	Chr19	2339
0.631467345207803	0.638406970468039	Harcor	Chr19	779
0.639178039941399	0.646117665201635	PI398881	Chr19	1739
0.646888734674994	0.65382835993523	Clemson	Chr19	459
0.65459942940859	0.661539054668826	Amcor	Chr19	139
0.662310124142185	0.669249749402421	LD00-3309	Chr19	1059
0.670020818875781	0.676960444136017	Holladay	Chr19	859
0.677731513609376	0.684671138869612	A3127	Chr19	79
0.685442208342972	0.692381833603208	Kent	Chr19	1019
0.693152903076567	0.700092528336803	NC Roy	Chr19	1599
0.700863597810163	0.707803223070399	4J105-3-4	Chr19	19
0.708574292543758	0.715513917803994	PI427136	Chr19	1779
0.716284987277354	0.72322461253759	Mandarin	Chr19	1499
0.723995682010949	0.730935307271185	Mukden	Chr19	1559
0.731706376744545	0.738646002004781	Cumberland	Chr19	539
0.73941707147814	0.746356696738376	Douglas	Chr19	619
0.747127766211736	0.754067391471972	LG03-3191	Chr19	1199
0.754838460945331	0.761778086205567	PI404188A	Chr19	1759
0.762549155678927	0.769488780939163	IA3023	Chr19	939
0.770259850412522	0.777199475672758	Corsoy	Chr19	519
0.777970545146118	0.784910170406354	Adams	Chr19	99
0.785681239879713	0.792620865139949	Zane	Chr19	2359
0.793391934613309	0.800331559873545	Blackhawk	Chr19	219
0.801102629346904	0.80804225460714	PI518751	Chr19	1839
0.8088133240805	0.815752949340736	Pella	Chr19	1679
0.816524018814095	0.823463644074331	Beeson	Chr19	199
0.824234713547691	0.831174338807927	Amsoy	Chr19	159
0.831945408281286	0.838885033541522	Merit	Chr19	1539
0.839656103014882	0.846595728275118	Bonus	Chr19	239
0.847366797748477	0.854306423008713	Chippewa	Chr19	379
0.855077492482073	0.862017117742309	Illini	Chr19	959
0.862788187215668	0.869727812475904	A.K. (Harrow)	Chr19	119
0.870498881949264	0.8774385072095	Calland	Chr19	319
0.878209576682859	0.885149201943095	Anderson	Chr19	179
0.885920271416455	0.892859896676691	S-100	Chr19	2079
0.89363096615005	0.900570591410286	Williams 82	Chr19	2279
0.901341660883646	0.908281286143882	Wayne	Chr19	2239
0.909052355617241	0.915991980877477	Oakland	Chr19	1639
0.916763050350837	0.923702675611073	Williams	Chr19	2259
0.924473745084432	0.931413370344668	Lincoln	Chr19	1459
0.932184439818028	0.939124065078264	Woodworth	Chr19	2299
0.939895134551623	0.946834759811859	Clark	Chr19	439
0.947605829285219	0.954545454545455	Shelby	Chr19	2099
0.0454545454545455	0.0523941707147814	Magellan	Chr20	1480
0.053165240188141	0.0601048654483769	LD02-9050	Chr20	1120
0.0608759349217365	0.0678155601819724	S06-13640	Chr20	2060
0.0685866296553319	0.0755262549155679	Maverick	Chr20	1520
0.0762973243889274	0.0832369496491634	LG97-7012	Chr20	1420
0.0840080191225229	0.0909476443827589	LG98-1605	Chr20	1440
0.0917187138561184	0.0986583391163544	Skylla	Chr20	2120
0.0994294085897139	0.10636903384995	LD01-5907	Chr20	1080
0.107140103323309	0.114079728583545	LG90-2550	Chr20	1340
0.114850798056905	0.121790423317141	LG94-1128	Chr20	1380
0.1225614927905	0.129501118050736	NE3001	Chr20	1620
0.130272187524096	0.137211812784332	LG04-6000	Chr20	1240
0.137982882257691	0.144922507517927	LG00-3372	Chr20	1160
0.145693576991287	0.152633202251523	LD02-4485	Chr20	1100
0.153404271724882	0.160343896985118	LG94-1906	Chr20	1400
0.161114966458478	0.168054591718714	CL0J173-6-8	Chr20	420
0.168825661192073	0.175765286452309	PI574486	Chr20	1880
0.176536355925669	0.183475981185905	PI507681B	Chr20	1820
0.184247050659264	0.1911866759195	Lee	Chr20	1140
0.19195774539286	0.198897370653096	LG04-4717	Chr20	1220
0.199668440126455	0.206608065386691	CL0J095-4-6	Chr20	400
0.207379134860051	0.214318760120287	PI561370	Chr20	1860
0.215089829593646	0.222029454853882	LG05-4317	Chr20	1280
0.222800524327242	0.229740149587478	Prohio	Chr20	1940
0.230511219060837	0.237450844321073	PI 88.788	Chr20	1900
0.238221913794433	0.245161539054669	Hagood	Chr20	760
0.245932608528028	0.252872233788264	LD00-3309	Chr20	1060
0.253643303261624	0.26058292852186	PI437169B	Chr20	1800
0.261353997995219	0.268293623255455	5M20-2-5-2	Chr20	60
0.269064692728815	0.276004317989051	Essex	Chr20	660
0.27677538746241	0.283715012722646	Ford	Chr20	680
0.284486082196006	0.291425707456242	LG05-4464	Chr20	1300
0.292196776929601	0.299136402189837	LG03-2979	Chr20	1180
0.299907471663197	0.306847096923433	HS6-3976	Chr20	900
0.307618166396792	0.314557791657028	Hawkeye	Chr20	820
0.315328861130388	0.322268486390624	LG05-4832	Chr20	1320
0.323039555863983	0.329979181124219	PI518751	Chr20	1840
0.330750250597579	0.337689875857815	TN05-3027	Chr20	2140
0.338460945331174	0.34540057059141	Harosoy	Chr20	800
0.34617164006477	0.353111265325006	LG92-1255	Chr20	1360
0.353882334798365	0.360821960058601	PI 180.501	Chr20	1720
0.361593029531961	0.368532654792197	CNS	Chr20	480
0.369303724265556	0.376243349525792	PI398881	Chr20	1740
0.377014418999152	0.383954044259388	Richland	Chr20	2000
0.384725113732747	0.391664738992983	Bonus	Chr20	240
0.392435808466343	0.399375433726579	Blackhawk	Chr20	220
0.400146503199938	0.407086128460174	Dunfield	Chr20	640
0.407857197933534	0.41479682319377	Mukden	Chr20	1560
0.415567892667129	0.422507517927365	Lawrence	Chr20	1040
0.423278587400725	0.430218212660961	Dorman	Chr20	600
0.43098928213432	0.437928907394556	Harcor	Chr20	780
0.438699976867916	0.445639602128152	LG05-4292	Chr20	1260
0.446410671601511	0.453350296861747	Merit	Chr20	1540
0.454121366335107	0.461060991595343	Braxton	Chr20	280
0.461832061068702	0.468771686328938	Gasoy 17	Chr20	720
0.469542755802298	0.476482381062534	Jackson	Chr20	980
0.477253450535893	0.484193075796129	Clemson	Chr20	460
0.484964145269489	0.491903770529725	Ogden	Chr20	1660
0.492674840003084	0.49961446526332	Beeson	Chr20	200
0.50038553473668	0.507325159996916	Kanro	Chr20	1000
0.508096229470275	0.515035854730511	Hill	Chr20	840
0.515806924203871	0.522746549464107	Corsoy	Chr20	520
0.523517618937466	0.530457244197702	Forrest	Chr20	700
0.531228313671062	0.538167938931298	Perry	Chr20	1700
0.538939008404657	0.545878633664893	Capital	Chr20	340
0.546649703138253	0.553589328398489	Cumberland	Chr20	540
0.554360397871848	0.561300023132084	PI404188A	Chr20	1760
0.562071092605444	0.56901071786568	York	Chr20	2320
0.569781787339039	0.576721412599275	Hood	Chr20	880
0.577492482072635	0.584432107332871	NC Raleigh	Chr20	1580
0.58520317680623	0.592142802066466	Centennial	Chr20	360
0.592913871539826	0.599853496800062	Douglas	Chr20	620
0.600624566273421	0.607564191533657	Tokyo	Chr20	2160
0.608335261007017	0.615274886267253	Hutcheson	Chr20	920
0.616045955740612	0.622985581000848	Chippewa	Chr20	380
0.623756650474208	0.630696275734444	Mandarin	Chr20	1500
0.631467345207803	0.638406970468039	U03-100612	Chr20	2200
0.639178039941399	0.646117665201635	4J105-3-4	Chr20	20
0.646888734674994	0.65382835993523	Holladay	Chr20	860
0.65459942940859	0.661539054668826	PI427136	Chr20	1780
0.662310124142185	0.669249749402421	Roanoke	Chr20	2020
0.670020818875781	0.676960444136017	Pickett	Chr20	1920
0.677731513609376	0.684671138869612	S-100	Chr20	2080
0.685442208342972	0.692381833603208	Calland	Chr20	320
0.693152903076567	0.700092528336803	NC Roy	Chr20	1600
0.700863597810163	0.707803223070399	Tracy	Chr20	2180
0.708574292543758	0.715513917803994	Bragg	Chr20	260
0.716284987277354	0.72322461253759	Cook	Chr20	500
0.723995682010949	0.730935307271185	Dillon	Chr20	580
0.731706376744545	0.738646002004781	Haberlandt	Chr20	740
0.73941707147814	0.746356696738376	LG03-3191	Chr20	1200
0.747127766211736	0.754067391471972	Ralsoy	Chr20	1960
0.754838460945331	0.761778086205567	Volstate	Chr20	2220
0.762549155678927	0.769488780939163	Amcor	Chr20	140
0.770259850412522	0.777199475672758	Brim	Chr20	300
0.777970545146118	0.784910170406354	Ransom	Chr20	1980
0.785681239879713	0.792620865139949	Davis	Chr20	560
0.793391934613309	0.800331559873545	Young	Chr20	2340
0.801102629346904	0.80804225460714	Anderson	Chr20	180
0.8088133240805	0.815752949340736	5601T	Chr20	40
0.816524018814095	0.823463644074331	Kent	Chr20	1020
0.824234713547691	0.831174338807927	Illini	Chr20	960
0.831945408281286	0.838885033541522	Zane	Chr20	2360
0.839656103014882	0.846595728275118	A3127	Chr20	80
0.847366797748477	0.854306423008713	A.K. (Harrow)	Chr20	120
0.855077492482073	0.862017117742309	IA3023	Chr20	940
0.862788187215668	0.869727812475904	S06-130640-2	Chr20	2040
0.870498881949264	0.8774385072095	Amsoy	Chr20	160
0.878209576682859	0.885149201943095	Oakland	Chr20	1640
0.885920271416455	0.892859896676691	Wayne	Chr20	2240
0.89363096615005	0.900570591410286	Williams	Chr20	2260
0.901341660883646	0.908281286143882	Woodworth	Chr20	2300
0.909052355617241	0.915991980877477	Lincoln	Chr20	1460
0.916763050350837	0.923702675611073	Williams 82	Chr20	2280
0.924473745084432	0.931413370344668	Adams	Chr20	100
0.932184439818028	0.939124065078264	Clark	Chr20	440
0.939895134551623	0.946834759811859	Shelby	Chr20	2100
0.947605829285219	0.954545454545455	Pella	Chr20	1680
